Polarization of Light 'Brewsters' Data File Thu, Oct 25, 2018 10:06 AM
Sensor Position (Degrees)	Light Intensity (Volts)
329.86667	0.13332
329.86667	0.08935
329.86667	0.07614
329.86667	0.04312
329.86667	0.02910
329.86667	0.02008
329.86667	0.01847
329.86667	0.03281
329.86667	0.27347
329.86667	2.23384
329.86667	2.34611
329.86667	2.28893
329.86667	2.32066
329.86667	2.34096
329.86667	2.30922
329.86667	2.34853
329.86667	2.32549
329.86667	2.35143
329.86667	2.33918
329.86667	2.31164
329.86667	1.96612
329.86667	1.88235
329.86667	1.89266
329.86667	1.92923
329.86667	1.83290
329.86667	1.75655
329.86667	1.79005
329.86667	1.78039
329.86667	1.63831
329.86667	0.89411
329.86667	0.40797
329.86667	0.21548
329.86667	0.22144
329.86667	0.28361
329.86667	0.49125
329.86667	0.65040
329.86667	0.51090
329.86667	0.29054
329.86667	0.16586
329.86667	0.14943
329.86667	0.15008
329.86667	0.83161
329.86667	1.80407
329.86667	2.27733
329.86667	0.62237
329.86667	0.19292
329.86667	0.07147
329.86667	0.07260
329.86667	0.06776
329.86667	0.08001
329.86667	0.09821
329.86667	0.40571
329.86667	2.29650
329.86667	2.13139
329.86667	1.74221
329.86667	1.80101
329.86667	1.65426
329.86667	1.63026
329.86667	1.36850
329.86667	0.72288
329.86667	0.38300
329.86667	0.17424
329.86667	0.12430
329.86667	0.10320
329.86667	0.09901
329.86667	0.09950
329.86667	0.09917
329.86667	0.09789
329.86667	0.13945
329.86667	0.15539
329.86667	0.15733
329.86667	0.24930
329.86667	0.27314
329.86667	0.31889
329.86667	0.36802
329.86667	0.49012
329.86667	0.88831
329.86667	1.37961
329.86667	1.39460
329.86667	1.76460
329.86667	2.05664
329.86667	2.37205
329.86667	2.40893
329.86667	2.34692
329.86667	1.33177
329.86667	1.12317
329.86667	0.87752
329.86667	0.84498
329.86667	0.86931
329.86667	0.89621
329.86667	1.07018
329.86667	1.30358
329.86667	1.27507
329.86667	1.42552
329.86667	1.40362
329.86667	2.20323
329.86667	2.32920
329.86667	2.35819
329.86667	2.41119
329.86667	2.41344
329.86667	2.37962
329.86667	2.30922
329.86667	2.28345
329.86667	2.27314
329.86667	2.23577
329.86667	2.18052
329.86667	2.01122
329.86667	1.71128
329.86667	1.44373
329.86667	1.46789
329.86667	1.41086
329.86667	1.39749
329.86667	1.39782
329.86667	1.39685
329.86667	0.37720
329.86667	0.16296
329.86667	0.14412
329.86667	0.10288
329.86667	0.10369
329.86667	0.11077
329.86667	0.14669
329.86667	0.17279
329.86667	0.19727
329.86667	0.28442
329.86667	0.96080
329.86667	1.74189
329.86667	2.36415
329.86667	2.21064
329.86667	1.76444
329.86667	1.04537
329.86667	0.89492
329.86667	0.68938
329.86667	0.19373
329.86667	0.18068
329.86667	0.14702
329.86667	0.10352
329.86667	0.12672
329.86667	0.36415
329.86667	1.64604
329.86667	1.09031
329.86667	0.78587
329.86667	0.58822
329.86667	0.72401
329.86667	1.04569
329.86667	1.35690
329.86667	1.99157
329.86667	2.25300
329.86667	2.39411
329.86667	2.18664
329.86667	1.62478
329.86667	1.78313
329.86667	1.79456
329.86667	1.76557
329.86667	1.78796
329.86667	1.79617
329.86667	1.77829
329.86667	2.24237
329.86667	0.08146
329.86667	0.01573
329.86667	0.01702
329.86667	0.00349
329.86667	0.00124
329.86667	0.00011
329.86667	0.00027
329.86667	-0.00102
329.86667	0.00188
329.86667	0.00285
329.86667	0.04602
329.86667	2.04891
329.86667	1.52588
329.86667	0.40668
329.86667	0.10159
329.86667	0.08581
329.86667	0.09724
329.86667	0.10948
329.86667	0.11206
329.86667	0.13284
329.86667	0.17134
329.86667	0.04489
329.86667	0.01428
329.86667	0.00510
329.86667	0.00494
329.86667	0.00494
329.86667	0.00526
329.86667	0.00349
329.86667	0.00349
329.86667	0.00301
329.86667	0.00220
329.86667	0.00349
329.86667	0.00285
329.86667	0.00188
329.86667	0.00285
329.86667	0.00478
329.86667	0.00124
329.86667	0.00526
329.86667	0.00639
329.86667	0.00414
329.86667	0.00414
329.86667	0.00188
329.86667	0.00188
329.86667	0.00381
329.88333	0.00349
329.88333	0.00156
329.88333	0.00381
329.88333	0.00301
329.88333	0.00446
329.88333	0.00333
329.88333	0.00253
329.88333	0.00140
329.88333	0.00140
329.90000	0.00172
329.90000	0.00124
329.90000	0.00220
329.90000	0.00156
329.90000	0.00188
329.90000	0.00269
329.90000	0.00446
329.90000	0.00349
329.90000	0.00381
329.88333	0.00365
329.88333	0.00333
329.88333	0.00398
329.88333	0.00543
329.88333	0.00204
329.88333	0.00381
329.88333	0.00188
329.88333	0.00269
329.88333	0.00253
329.90000	0.00478
329.90000	0.00156
329.90000	0.00349
329.90000	0.00140
329.90000	0.00349
329.90000	0.00301
329.93333	0.00188
330.56667	0.00317
331.58333	0.00108
332.78333	0.00124
333.51667	-0.00005
333.88333	0.00059
334.11667	-0.00053
334.35000	-0.00037
334.68333	-0.00053
335.05000	-0.00134
335.68333	-0.00070
336.46667	-0.00118
337.23333	0.00075
337.91667	-0.00070
338.35000	-0.00263
338.68333	-0.00005
338.93333	0.00043
339.20000	-0.00037
339.38333	0.00027
339.58333	-0.00118
339.61667	-0.00005
339.61667	0.00075
339.61667	0.00043
339.61667	0.00108
339.60000	-0.00086
339.60000	0.00027
339.60000	0.00075
339.60000	0.00156
339.60000	-0.00086
339.60000	0.00027
339.60000	-0.00118
339.60000	-0.00102
339.60000	-0.00070
339.60000	0.00027
339.60000	0.00108
339.60000	0.00027
339.60000	-0.00102
339.60000	0.00108
339.60000	-0.00086
339.60000	0.00027
339.60000	-0.00070
339.60000	-0.00070
339.60000	-0.00182
339.60000	-0.00215
339.60000	0.00059
339.60000	0.01557
339.60000	0.00317
339.60000	0.00124
339.60000	0.00204
339.60000	0.00140
339.60000	0.00220
339.60000	0.00365
339.60000	0.00752
339.60000	1.27507
339.60000	2.23400
339.60000	2.21273
339.60000	2.49157
339.60000	2.76219
339.60000	2.85336
339.60000	2.76557
339.60000	2.77620
339.60000	2.73448
339.60000	3.00204
339.60000	1.82017
339.60000	0.30133
339.60000	0.25720
339.60000	0.15008
339.60000	0.10562
339.60000	0.04876
339.60000	0.02250
339.60000	0.00301
339.60000	0.00011
339.60000	-0.00005
339.60000	0.00124
339.60000	-0.00053
339.60000	0.00043
339.60000	0.00301
339.60000	0.00478
339.60000	0.02733
339.60000	0.05053
339.60000	0.06760
339.60000	0.25993
339.60000	0.51090
339.60000	2.21515
339.60000	3.10578
339.60000	3.12608
339.60000	3.05762
339.60000	1.82485
339.60000	1.33548
339.60000	0.77330
339.60000	0.28828
339.60000	0.09450
339.60000	0.00236
339.60000	0.00027
339.60000	-0.00198
339.60000	-0.00070
339.60000	-0.00021
339.60000	-0.00005
339.60000	-0.00166
339.60000	0.00913
339.60000	0.00317
339.60000	0.00543
339.60000	0.03378
339.60000	0.08242
339.60000	0.07244
339.60000	0.07985
339.60000	0.08709
339.60000	0.10965
339.60000	0.19437
339.60000	1.09563
339.60000	2.06470
339.60000	2.82018
339.60000	2.94744
339.60000	3.03813
339.60000	3.05069
339.60000	3.01187
339.60000	3.03442
339.60000	3.02105
339.60000	2.64283
339.60000	2.61915
339.60000	2.65604
339.60000	2.64814
339.60000	2.62913
339.60000	2.68261
339.60000	2.72466
339.60000	2.87849
339.60000	3.08033
339.60000	2.92698
339.60000	2.34063
339.60000	2.01267
339.60000	1.81309
339.60000	1.43938
339.60000	1.04521
339.60000	0.67182
339.60000	0.26928
339.60000	0.22498
339.60000	0.20211
339.60000	0.20195
339.60000	0.23448
339.60000	0.40169
339.60000	0.88751
339.60000	1.01492
339.60000	1.41248
339.60000	1.72353
339.60000	1.86802
339.60000	2.07404
339.60000	2.13719
339.60000	2.30874
339.60000	2.53861
339.60000	2.54827
339.60000	2.67247
339.60000	2.70388
339.60000	2.72611
339.60000	2.86770
339.60000	3.07711
339.60000	3.06793
339.60000	3.02959
339.60000	2.79650
339.60000	2.52894
339.60000	2.51428
339.60000	2.46032
339.60000	2.30858
339.60000	2.24592
339.60000	1.90652
339.60000	1.84482
339.60000	1.63267
339.60000	1.59998
339.60000	1.64991
339.60000	1.94453
339.60000	2.28216
339.60000	2.61222
339.60000	2.99012
339.60000	3.03346
339.60000	2.56325
339.60000	0.99318
339.60000	0.17086
339.60000	0.06793
339.60000	0.02443
339.60000	0.01735
339.60000	0.01976
339.60000	0.02008
339.60000	0.02218
339.60000	0.03265
339.60000	0.06148
339.60000	0.18100
339.60000	0.29102
339.60000	0.74125
339.60000	1.05036
339.60000	1.30310
339.60000	1.50929
339.60000	1.71708
339.60000	2.01219
339.60000	2.51332
339.60000	3.04232
339.60000	2.53732
339.60000	2.49785
339.60000	2.35723
339.60000	2.20194
339.60000	2.12559
339.60000	1.74141
339.60000	1.19469
339.60000	0.07936
339.60000	0.05488
339.60000	0.05166
339.60000	0.02749
339.60000	0.02024
339.60000	0.03168
339.60000	0.17778
339.60000	2.98819
339.60000	0.23787
339.60000	0.00204
339.60000	0.00204
339.60000	0.00253
339.60000	0.00075
339.60000	0.00575
339.60000	0.02041
339.60000	0.07630
339.60000	0.21064
339.60000	0.99253
339.60000	1.72063
339.60000	2.33049
339.60000	2.14073
339.60000	2.14830
339.60000	2.06003
339.60000	1.86367
339.60000	1.38429
339.60000	0.92230
339.60000	0.82565
339.60000	0.82211
339.60000	0.83306
339.60000	0.85272
339.60000	0.97594
339.60000	1.03297
339.60000	1.49463
339.60000	2.75269
339.60000	2.84515
339.60000	2.57114
339.60000	1.95516
339.60000	1.41844
339.60000	1.14750
339.60000	1.10690
339.60000	0.86496
339.60000	0.22289
339.60000	0.02685
339.60000	0.00365
339.60000	0.00027
339.60000	-0.00037
339.60000	-0.00166
339.60000	-0.00021
339.60000	-0.00037
339.60000	0.00027
339.60000	-0.00086
339.60000	-0.00070
339.60000	-0.00182
339.60000	-0.00279
339.60000	-0.00198
339.60000	-0.00279
339.60000	-0.00247
339.60000	-0.00198
339.60000	-0.00086
339.60000	-0.00037
339.60000	-0.00021
339.60000	0.00043
339.60000	0.00043
339.60000	-0.00134
339.60000	-0.00182
339.60000	-0.00134
339.60000	-0.00279
339.60000	-0.00182
339.60000	-0.00021
339.60000	-0.00005
339.60000	-0.00086
339.60000	-0.00070
339.60000	-0.00118
339.60000	0.00011
339.60000	-0.00166
339.60000	-0.00166
339.61667	-0.00134
339.66667	-0.00134
340.40000	-0.00070
341.18333	-0.00037
341.86667	-0.00134
342.48333	-0.00150
343.00000	-0.00215
343.56667	-0.00102
344.18333	-0.00037
344.81667	0.00027
345.45000	-0.00021
346.05000	-0.00118
346.53333	-0.00021
346.88333	-0.00086
347.13333	-0.00231
347.30000	-0.00215
347.43333	-0.00053
347.63333	-0.00150
347.93333	-0.00279
348.23333	-0.00086
348.48333	-0.00037
348.66667	-0.00021
348.83333	-0.00053
349.06667	-0.00070
349.33333	-0.00150
349.56667	-0.00037
349.70000	0.00011
349.78333	-0.00150
349.81667	-0.00150
349.81667	-0.00134
349.81667	-0.00215
349.80000	-0.00118
349.80000	-0.00102
349.80000	-0.00247
349.80000	-0.00295
349.80000	-0.00053
349.80000	-0.00134
349.80000	0.00059
349.80000	0.00059
349.80000	-0.00118
349.80000	-0.00247
349.80000	-0.00150
349.80000	-0.00150
349.80000	0.00027
349.80000	0.00011
349.80000	0.00011
349.80000	-0.00118
349.80000	-0.00182
349.80000	-0.00247
349.80000	0.00011
349.80000	-0.00053
349.80000	0.00027
349.80000	-0.00198
349.80000	-0.00005
349.80000	-0.00150
349.80000	-0.00198
349.80000	-0.00215
349.80000	0.00043
349.80000	0.00011
349.80000	0.00140
349.80000	-0.00118
349.80000	0.00027
349.80000	-0.00037
349.80000	0.00124
349.80000	-0.00005
349.80000	0.00075
349.80000	0.00349
349.80000	0.01348
349.80000	0.64138
349.80000	0.98577
349.80000	0.96370
349.80000	0.95645
349.80000	1.16441
349.80000	1.64331
349.80000	2.67972
349.80000	2.97579
349.80000	2.54940
349.80000	2.37833
349.80000	2.45839
349.80000	2.49592
349.80000	2.54231
349.80000	2.74850
349.80000	3.09402
349.80000	3.02266
349.80000	2.98255
349.80000	2.92891
349.80000	2.86673
349.80000	2.06148
349.80000	1.74543
349.80000	1.49108
349.80000	1.72224
349.80000	2.70017
349.80000	2.14653
349.80000	1.34289
349.80000	1.43245
349.80000	1.38010
349.80000	1.75043
349.80000	2.77411
349.80000	0.43084
349.80000	0.08919
349.80000	0.14975
349.80000	0.14347
349.80000	0.14911
349.80000	0.14750
349.80000	0.14524
349.80000	0.15475
349.80000	0.15765
349.80000	0.18664
349.80000	0.20178
349.80000	0.12028
349.80000	0.08049
349.80000	0.04892
349.80000	0.05246
349.80000	0.10256
349.80000	1.29021
349.80000	1.62607
349.80000	1.68342
349.80000	1.65394
349.80000	1.78361
349.80000	1.82597
349.80000	2.26815
349.80000	2.86802
349.80000	2.80810
349.80000	2.18019
349.80000	1.85626
349.80000	1.74463
349.80000	2.91119
349.80000	2.28232
349.80000	2.31099
349.80000	2.51042
349.80000	2.66731
349.80000	2.99109
349.80000	3.00092
349.80000	2.75816
349.80000	2.00719
349.80000	1.93229
349.80000	1.74253
349.80000	1.73190
349.80000	1.68954
349.80000	1.52443
349.80000	1.39218
349.80000	1.39266
349.80000	1.63106
349.80000	2.75317
349.80000	2.95742
349.80000	3.08162
349.80000	2.96838
349.80000	2.95549
349.80000	2.94389
349.80000	2.96161
349.80000	2.96065
349.80000	3.10015
349.80000	2.98352
349.80000	2.86947
349.80000	1.03909
349.80000	0.30439
349.80000	0.20146
349.80000	0.05472
349.80000	0.05133
349.80000	0.05842
349.80000	0.05762
349.80000	0.12318
349.80000	0.40797
349.80000	1.21064
349.80000	1.88719
349.80000	2.22788
349.80000	2.56889
349.80000	2.74608
349.80000	2.89428
349.80000	2.96097
349.80000	2.95614
349.80000	2.53764
349.80000	2.13702
349.80000	1.95275
349.80000	1.97079
349.80000	1.99382
349.80000	2.01927
349.80000	2.44324
349.80000	2.85481
349.80000	2.92634
349.80000	2.85449
349.80000	3.00704
349.80000	2.89235
349.80000	2.92714
349.80000	2.96081
349.80000	2.94937
349.80000	2.91232
349.80000	1.92923
349.80000	0.04537
349.80000	0.00526
349.80000	0.00349
349.80000	0.00349
349.80000	0.00220
349.80000	0.00317
349.80000	0.00059
349.80000	0.00301
349.80000	0.04682
349.80000	0.26589
349.80000	0.42005
349.80000	0.46403
349.80000	0.42907
349.80000	0.44711
349.80000	0.42939
349.80000	0.36448
349.80000	0.35836
349.80000	0.36464
349.80000	0.42327
349.80000	1.32742
349.80000	2.74028
349.80000	2.92795
349.80000	2.66071
349.80000	2.62430
349.80000	2.40136
349.80000	2.16199
349.80000	1.79923
349.80000	1.71386
349.80000	1.71515
349.80000	1.85094
349.80000	2.12672
349.80000	2.29634
349.80000	2.79054
349.80000	2.92472
349.80000	1.44228
349.80000	0.12688
349.80000	0.01735
349.80000	0.01332
349.80000	0.01751
349.80000	0.01912
349.80000	0.01493
349.80000	0.01896
349.80000	0.01122
349.80000	0.00897
349.80000	0.00462
349.80000	0.00607
349.80000	0.00398
349.80000	0.01010
349.80000	0.00430
349.80000	0.00494
349.80000	0.00414
349.80000	0.00575
349.80000	0.00430
349.80000	0.00704
349.80000	0.00623
349.80000	0.00398
349.81667	0.00317
349.83333	0.00333
350.51667	0.00188
351.40000	0.00108
352.10000	0.00059
352.70000	-0.00150
353.31667	0.00108
353.96667	-0.00134
354.53333	-0.00086
354.93333	-0.00005
355.38333	-0.00086
355.81667	-0.00037
356.26667	-0.00053
356.61667	0.00059
356.85000	-0.00086
356.91667	0.00011
356.95000	-0.00070
357.16667	-0.00086
357.65000	-0.00150
358.10000	-0.00053
358.43333	-0.00021
358.73333	-0.00182
359.01667	-0.00247
359.30000	-0.00166
359.46667	-0.00247
359.48333	-0.00021
359.48333	0.00011
359.46667	-0.00134
359.46667	-0.00102
359.46667	-0.00102
359.46667	-0.00215
359.46667	-0.00150
359.46667	0.00027
359.46667	-0.00086
359.46667	0.00011
359.46667	-0.00102
359.46667	-0.00134
359.46667	0.00301
359.46667	-0.00005
359.46667	-0.00053
359.46667	0.00043
359.46667	-0.00150
359.46667	-0.00021
359.46667	-0.00021
359.46667	-0.00102
359.46667	-0.00070
359.46667	-0.00102
359.46667	0.00043
359.46667	-0.00021
359.46667	0.00027
359.46667	0.00301
359.46667	0.03200
359.46667	0.06486
359.46667	0.62656
359.46667	1.33000
359.46667	2.74721
359.46667	2.85369
359.46667	2.86174
359.46667	2.83113
359.46667	2.83806
359.46667	2.93858
359.46667	2.72385
359.46667	2.81841
359.46667	1.09853
359.46667	0.11593
359.46667	0.01090
359.46667	0.01686
359.46667	0.01638
359.46667	0.02749
359.46667	0.60401
359.46667	1.50912
359.46667	2.05213
359.46667	2.37511
359.46667	2.58645
359.46667	2.81132
359.46667	0.14090
359.46667	0.03780
359.46667	0.01139
359.46667	0.00575
359.46667	0.01026
359.46667	0.00945
359.46667	0.05214
359.46667	0.07437
359.46667	0.14218
359.46667	0.29650
359.46667	0.21854
359.46667	0.11319
359.46667	0.10320
359.46667	0.17794
359.46667	0.56792
359.46667	1.80326
359.46667	2.58661
359.46667	1.97868
359.46667	1.34514
359.46667	0.24254
359.46667	0.07372
359.46667	0.05214
359.46667	0.05778
359.46667	0.23046
359.46667	1.36786
359.46667	1.78280
359.46667	1.82533
359.46667	1.88928
359.46667	1.83950
359.46667	2.25188
359.46667	2.79618
359.45000	2.76815
359.45000	0.85304
359.45000	0.16812
359.45000	0.08903
359.45000	0.06954
359.45000	0.07920
359.45000	0.08564
359.45000	0.16635
359.45000	0.55729
359.45000	1.16586
359.45000	1.22336
359.45000	1.21064
359.45000	1.62881
359.45000	1.82211
359.45000	2.00703
359.45000	2.13477
359.45000	2.58306
359.45000	2.81793
359.45000	2.26315
359.45000	2.12833
359.45000	2.63123
359.45000	2.79360
359.45000	2.69695
359.45000	2.68358
359.45000	2.65668
359.45000	2.74431
359.45000	2.54537
359.45000	2.43632
359.45000	1.69437
359.45000	1.08741
359.45000	0.57308
359.45000	0.13848
359.45000	0.05923
359.45000	0.04102
359.45000	-0.00182
359.45000	0.00333
359.45000	0.00188
359.45000	0.00269
359.45000	0.00075
359.45000	0.00059
359.45000	-0.00053
359.45000	0.00172
359.45000	0.63654
359.45000	2.14121
359.45000	2.65410
359.45000	2.48674
359.45000	2.50301
359.45000	2.45468
359.45000	2.55697
359.45000	2.87237
359.45000	2.71370
359.45000	1.62945
359.45000	0.43616
359.45000	0.10288
359.45000	0.09064
359.45000	0.09563
359.45000	0.11303
359.45000	0.37205
359.45000	1.00977
359.45000	1.77684
359.45000	2.01299
359.45000	2.24527
359.45000	2.49125
359.45000	2.66280
359.45000	2.71918
359.45000	2.89557
359.45000	2.72579
359.45000	2.38171
359.45000	1.94195
359.45000	1.40507
359.45000	1.11544
359.45000	0.89170
359.45000	0.89911
359.45000	0.93293
359.45000	1.69244
359.45000	2.65314
359.45000	1.79940
359.45000	1.46402
359.45000	1.57646
359.45000	1.76621
359.45000	2.04634
359.45000	2.62897
359.45000	2.58758
359.45000	2.64379
359.45000	2.59498
359.45000	2.33902
359.45000	2.42198
359.45000	2.20919
359.45000	2.27620
359.45000	2.40523
359.45000	2.53136
359.45000	2.43293
359.45000	1.84095
359.45000	1.21451
359.45000	1.20420
359.45000	1.35481
359.45000	1.60255
359.45000	2.11367
359.45000	2.57050
359.45000	2.78732
359.45000	2.71854
359.45000	2.63961
359.45000	2.43293
359.45000	2.03119
359.45000	1.28651
359.45000	1.19195
359.45000	1.41666
359.45000	2.10304
359.45000	2.71854
359.45000	2.52765
359.45000	1.36463
359.45000	0.14363
359.45000	0.01026
359.45000	0.00188
359.45000	-0.00005
359.45000	-0.00053
359.45000	0.00124
359.45000	-0.00005
359.45000	0.00253
359.45000	0.00092
359.45000	-0.00070
359.45000	-0.00037
359.45000	0.00059
359.45000	0.00092
359.45000	0.00027
359.45000	0.00124
359.45000	0.00108
359.45000	0.00124
359.45000	-0.00086
359.45000	-0.00005
359.45000	0.00156
359.45000	-0.00005
359.45000	0.00043
359.46667	-0.00021
359.46667	-0.00037
359.46667	0.00188
359.46667	-0.00021
359.46667	0.00027
359.48333	-0.00021
359.48333	0.00043
359.48333	0.00059
359.50000	0.00075
359.91667	0.00059
360.81667	0.00027
361.43333	-0.00037
361.85000	0.00011
362.21667	-0.00102
362.56667	-0.00021
362.98333	-0.00102
363.33333	-0.00134
363.76667	0.00043
364.26667	-0.00053
364.70000	-0.00150
365.30000	-0.00053
366.06667	-0.00247
366.58333	0.00043
366.85000	-0.00150
367.00000	0.00027
367.16667	-0.00134
367.26667	-0.00086
367.35000	-0.00182
367.45000	-0.00215
367.60000	-0.00215
367.81667	-0.00037
368.01667	-0.00182
368.20000	-0.00037
368.38333	-0.00118
368.60000	0.00027
368.81667	-0.00005
369.08333	-0.00102
369.33333	-0.00037
369.55000	-0.00198
369.65000	-0.00247
369.70000	-0.00037
369.70000	0.00011
369.70000	-0.00279
369.70000	0.00011
369.70000	-0.00166
369.70000	0.00011
369.70000	-0.00086
369.70000	-0.00166
369.70000	-0.00053
369.70000	-0.00150
369.70000	-0.00005
369.70000	-0.00166
369.70000	0.00027
369.70000	0.00027
369.70000	-0.00150
369.70000	-0.00150
369.70000	-0.00134
369.70000	-0.00215
369.70000	-0.00053
369.70000	0.00220
369.70000	-0.00086
369.70000	-0.00037
369.70000	-0.00086
369.70000	-0.00070
369.70000	0.00059
369.70000	0.00172
369.70000	0.99930
369.70000	0.04231
369.70000	0.00220
369.70000	0.00172
369.70000	0.00092
369.70000	-0.00021
369.70000	-0.00150
369.70000	0.00349
369.70000	0.00349
369.70000	0.01654
369.70000	0.06390
369.70000	0.54473
369.70000	1.06277
369.70000	1.78506
369.70000	2.47820
369.70000	2.49270
369.70000	2.31502
369.70000	1.65329
369.70000	1.47997
369.70000	1.45871
369.70000	1.41296
369.70000	1.48979
369.70000	1.78361
369.70000	2.33113
369.70000	2.47949
369.70000	2.49286
369.70000	2.44228
369.70000	2.38993
369.70000	1.41280
369.68333	0.02798
369.68333	0.00156
369.68333	-0.00005
369.68333	0.00108
369.68333	0.00043
369.68333	0.00011
369.68333	0.00220
369.68333	0.00301
369.68333	0.00430
369.68333	0.00526
369.68333	0.01412
369.68333	0.13800
369.68333	1.39733
369.68333	2.30020
369.68333	2.42633
369.68333	2.41296
369.68333	2.28893
369.70000	1.78892
369.70000	1.29585
369.70000	0.11673
369.70000	0.02427
369.70000	0.00253
369.70000	0.00301
369.70000	0.00526
369.70000	0.00720
369.70000	0.03732
369.70000	0.70001
369.70000	1.26057
369.70000	1.57662
369.70000	1.99656
369.70000	2.39492
369.70000	2.42842
369.68333	2.37752
369.68333	1.43261
369.68333	0.07614
369.68333	0.00285
369.68333	0.00108
369.68333	-0.00005
369.68333	-0.00021
369.68333	0.00059
369.68333	0.00156
369.68333	0.00220
369.68333	0.00253
369.68333	0.00430
369.68333	0.00269
369.68333	0.00156
369.68333	0.05456
369.68333	0.58081
369.68333	0.88912
369.68333	0.86947
369.68333	1.28393
369.68333	1.65571
369.68333	1.99720
369.68333	2.32984
369.68333	2.28522
369.68333	2.32565
369.70000	2.46032
369.70000	2.36029
369.70000	2.30294
369.70000	2.10207
369.70000	1.94856
369.70000	1.87800
369.70000	1.89749
369.70000	1.38171
369.70000	0.05907
369.70000	0.03281
369.70000	0.04924
369.70000	0.14605
369.70000	1.15668
369.70000	2.34498
369.70000	0.00865
369.70000	0.00543
369.70000	0.00156
369.70000	0.00510
369.70000	0.01106
369.70000	0.02298
369.70000	0.32856
369.70000	0.76702
369.70000	0.83081
369.70000	0.94791
369.70000	1.32726
369.70000	1.92262
369.70000	2.26960
369.70000	2.23609
369.70000	2.31148
369.70000	2.33516
369.70000	2.56277
369.70000	2.02717
369.70000	1.72739
369.70000	1.70919
369.70000	1.56003
369.70000	1.27491
369.70000	0.86737
369.70000	0.87060
369.70000	1.50687
369.70000	2.24721
369.70000	2.55955
369.70000	2.27556
369.70000	1.81792
369.68333	1.26170
369.68333	1.01976
369.68333	0.94179
369.68333	0.93390
369.68333	0.86898
369.68333	1.31873
369.68333	2.15056
369.68333	2.49302
369.68333	2.12237
369.68333	1.61898
369.68333	1.41505
369.70000	0.54779
369.70000	0.10224
369.70000	0.02508
369.70000	0.00140
369.68333	0.00929
369.68333	0.49173
369.68333	1.50333
369.68333	1.93615
369.68333	2.29634
369.68333	2.40781
369.68333	1.81905
369.68333	0.91973
369.68333	0.62801
369.68333	0.40942
369.68333	0.05890
369.68333	0.02008
369.68333	0.00236
369.68333	0.00655
369.68333	0.00543
369.68333	0.01686
369.68333	0.02427
369.68333	0.03168
369.68333	0.04022
369.68333	0.06986
369.68333	0.13187
369.68333	0.29795
369.68333	0.50816
369.68333	0.66506
369.68333	0.96982
369.68333	1.57758
369.68333	2.02185
369.68333	2.09273
369.68333	2.23367
369.68333	2.26492
369.68333	2.28554
369.68333	2.30503
369.68333	2.26331
369.68333	2.26573
369.68333	2.29601
369.68333	2.45114
369.68333	2.07742
369.68333	1.37623
369.68333	0.09821
369.68333	0.05133
369.68333	0.00994
369.68333	0.00333
369.68333	0.00494
369.68333	0.00269
369.68333	0.00269
369.68333	0.00059
369.68333	-0.00134
369.68333	0.00108
369.68333	0.00108
369.68333	0.00108
369.68333	-0.00198
369.68333	-0.00053
369.68333	0.00027
369.68333	0.00188
369.68333	0.00462
369.68333	0.01896
369.68333	0.29634
369.68333	1.72014
369.68333	2.26847
369.68333	2.32887
369.68333	2.17585
369.68333	2.30471
369.68333	2.34224
369.68333	2.13187
369.68333	2.08596
369.68333	1.50655
369.68333	0.49221
369.68333	0.00446
369.68333	0.00011
369.68333	-0.00037
369.68333	-0.00102
369.68333	-0.00053
369.68333	-0.00037
369.68333	0.00027
369.68333	0.00027
369.68333	0.00059
369.68333	-0.00005
369.68333	0.00092
369.68333	-0.00102
369.68333	0.00027
369.68333	-0.00150
369.68333	-0.00150
369.68333	0.00059
369.68333	-0.00134
369.68333	0.00075
369.68333	-0.00118
369.70000	0.00011
369.70000	-0.00086
369.70000	0.00124
369.70000	-0.00086
369.71667	0.00140
369.71667	0.00027
369.95000	0.00011
370.96667	0.00011
371.70000	-0.00215
372.31667	0.00027
372.98333	0.00027
373.95000	-0.00182
374.85000	0.00027
375.66667	-0.00231
376.31667	-0.00198
376.88333	0.00092
377.35000	-0.00343
377.68333	-0.00198
377.91667	-0.00182
378.08333	-0.00086
378.23333	-0.00118
378.36667	-0.00070
378.48333	-0.00182
378.65000	-0.00070
378.76667	-0.00102
378.93333	0.00059
379.01667	-0.00118
379.08333	-0.00102
379.11667	0.00027
379.11667	-0.00086
379.11667	-0.00070
379.11667	-0.00021
379.13333	-0.00102
379.13333	-0.00118
379.13333	-0.00037
379.13333	-0.00005
379.13333	-0.00053
379.13333	-0.00086
379.13333	-0.00215
379.13333	-0.00215
379.11667	0.00011
379.11667	-0.00376
379.11667	-0.00150
379.11667	-0.00005
379.11667	-0.00166
379.11667	0.00043
379.11667	-0.00070
379.11667	-0.00086
379.11667	-0.00102
379.11667	-0.00037
379.11667	-0.00231
379.11667	-0.00070
379.11667	-0.00150
379.11667	-0.00005
379.11667	-0.00134
379.11667	-0.00005
379.11667	0.00124
379.11667	0.00575
379.11667	0.32888
379.11667	0.42746
379.11667	0.68116
379.11667	1.23239
379.11667	1.65668
379.11667	2.03844
379.11667	2.01267
379.11667	1.79344
379.11667	1.65651
379.11667	1.27411
379.11667	0.98980
379.11667	0.90040
379.11667	0.82968
379.11667	0.53989
379.11667	0.04135
379.11667	0.01767
379.13333	0.00059
379.13333	0.00559
379.13333	0.00349
379.11667	0.03120
